ID,ProductID,Sku,SkuID,Price,CalculatedPrice,SalePrice,RetailPrice,Weight,CalculatedWeight,Width,Height,Depth,IsFreeShipping,FixedCostShippingPrice,PurchasingDisabled,PurchasingDisabledMessage,ImageURL,CostPrice,Upc,Mpn,Gtin,InventoryLevel,InventoryWarningLevel,BinPickingNumber,OptionValues
1360,1287,9338817019252,0,49.95,49.95,0,0,598,598,7.5,7.5,31,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1287/images/7839/S-MiHBBc__96348.1626055260.386.513.png?c=1,22.01,9338817019252,,9338817019252,7,5,,[]
1361,1288,9338817019290,0,49.95,49.95,0,0,598,598,7.9,289,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1288/images/7834/WDc1hf4w__99509.1626054686.386.513.png?c=1,20.7,9338817019290,,9338817019290,4,5,,[]
1362,1289,9338817019306,0,49.95,49.95,0,0,598,598,7.9,28.9,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1289/images/7836/UrNdm7F8__02532.1626054869.386.513.png?c=1,22.01,9338817019306,,9338817019306,8,5,,[]
1364,1291,9338817019313,0,49.95,49.95,0,0,598,598,7.9,28.9,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1291/images/7846/Di6gKbD4__59021.1626055824.386.513.png?c=1,22.01,9338817019313,,9338817019313,12,5,,[]
1367,1294,/9338817014110,0,24.95,24.95,0,0,420,420,9,16,9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1294/images/2251/Circa-Home-Kitchen-Alchemy-White-Tea-%2526-Wild-Mint-Hand-Wash-340ml-1__84794.1611009894.386.513.png?c=1,11.88,9338817014110,,9338817014110,4,0,,[]
1368,1295,9338817019597,0,15.95,15.95,0,0,38,38,5.5,25,1,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1295/images/7855/6X8EhLh8__87424.1626057715.386.513.png?c=1,7.03,9338817019597,,9338817019597,12,5,,[]
1369,1296,9338817019610,0,15.95,15.95,0,0,38,38,5.5,25,1,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1296/images/7858/MmJKaO-Y__19805.1626057844.386.513.png?c=1,7.03,9338817019610,,9338817019610,8,5,,[]
1370,1297,9338817019573,0,15.95,15.95,0,0,50,50,5.5,25,1,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1297/images/7849/57truUfY__34993.1626056424.386.513.png?c=1,6.6,9338817019573,,9338817019573,4,5,,[]
1371,1298,9338817019580,0,15.95,15.95,0,0,50,50,5.5,25,1,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1298/images/7853/OFFm8hmU__80014.1626056890.386.513.png?c=1,7.03,9338817019580,,9338817019580,8,0,,[]
1372,1299,9338817019627,0,15.95,15.95,0,0,50,50,3,25,1,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1299/images/7862/o9NCIgoE__22476.1626057979.386.513.png?c=1,7.03,9338817019627,,9338817019627,1,0,,[]
1373,1300,9338817020098,0,19.95,19.95,0,0,136,136,8.2,22.5,4.2,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1300/images/7867/uM_kCNYI__05909.1626058271.386.513.png?c=1,8.8,9338817020098,,9338817020098,17,5,,[]
1374,1301,/746935313951,0,19.95,19.95,0,0,400,400,13,20,10,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1301/images/1466/Macro-Mike-Protein-Banana-Bread-Baking-Mix-300g-Bag-1__14481.1610342920.386.513.png?c=1,12.97,0746935313951,,0746935313951,1,5,,[]
1381,1308,793579768265,0,15.95,15.95,0,0,500,500,14,20,10,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1308/images/1438/Macro-Mike-Sweet-Original-PB-Powdered-Peanut-Butter-180g-Jar-1__82785.1610342761.386.513.png?c=1,10.37,0793579768265,,0793579768265,4,5,,[]
1405,1317,9369999607241,0,53.95,53.95,0,0,750,750,15,20,5,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1317/images/6926/Happy-way-Choc-Pea-Princess-Protein-Powder-500g-1__24061.1631105914.386.513.jpg?c=1,24.52,9369999607241,,9369999607241,1,5,,[]
1411,1321,9369999065393,0,53.95,53.95,0,0,750,750,15,20,5,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1321/images/6929/Happy-Way-Vanilla-Ice-Ice-Baby-Whey-Protein-Powder-500g-1__41012.1621477924.386.513.jpg?c=1,26.16,9369999065393,,9369999065393,2,5,,[]
